Week,Month,Date,Store Name,Store ID,City,Operation Time,Peak Time,Completed Orders,Failed Orders,Net Revenue,Gross Revenue,Expenses,Customer Actual Price Payed,Average Actual Price Payed,Average Revenue,Products Total Price,Package Revenue,Self-Delivery Fee,Other Revenues,Comission,Promotion Subsidies Total,Voucher Subsidies,Delivery Subsidies,AI Spend-Save Subsidy,AI Service Fee,Basic Logistic Fee,Other Service Fees,Store Canceled Orders,Clicks,Visitors,Order Conversion Rate,New Customer Conversion Rate,Returners Conversion Rate,Participating Promotions,Promotions Number in orders,Promotions per order,Spend Save Promotion Count,Super User promotion count,Delivery promotion count,Input/Output Ratio,Total Subsidy,Eleme Subsidy,Third-party subsidy,Store Subsidy (Total),Store Subsidy(Not Incl. Spend Save),Promotion Rate (Total),Promotion Rate (Not incl. spend save),Order Count,Repurchase Count,Repurchase Rate,New Customer Count,Returners Count,Active Product Count,Purchased Products Count,86 Product Count,New Products Count,Promotional Product Count,Negative Revew Product Count,Complaint Order Count,Complaint Order ID,Overtime Order Count,Overtime Order ID,Pushed Order Count,Refused Orders Count
25,6,2021-06-21,6 Gubei,170435679,上海,11小时34分,5小时0分,26,0,1158.46,1641.0,482.54,1388.6,53.41,44.56,1588.0,53.0,0.0,0.0,254.24,39.2,44.0,67.6,77.5,0.0,0.0,0.0,0,113,91,0.2857,0.1333,0.5806,8,26,1.0,23,11,26,6.08,407.9,179.6,0.0,228.3,122.8,0.13,0.19,26,0,0.0,8,18,125,16,0,3,38,0,0,,1,5029101125536327139,0,0
25,6,2021-06-21,5 TS,170483226,上海,12小时1分,5小时0分,37,0,2020.15,2890.0,869.85,2563.8,69.29,54.6,2793.0,97.0,0.0,0.0,475.85,142.3,56.0,96.2,96.0,0.0,0.0,3.5,0,189,136,0.2721,0.1084,0.5283,5,37,1.0,30,14,29,6.57,609.1,218.6,0.0,390.5,252.5,0.12,0.19,37,0,0.0,9,28,165,33,0,2,33,0,0,,1,5029133873278086444,0,0
25,6,2021-06-21,7 Magnolia,2000261656,上海,11小时1分,4小时30分,47,1,2412.07,3454.0,1041.93,2944.4,62.65,51.32,3347.0,107.0,0.0,0.0,567.23,146.0,60.0,122.2,145.5,0.0,0.0,1.0,0,122,93,0.4946,0.1628,0.78,6,47,1.0,42,15,45,6.22,804.7,331.0,0.0,473.7,271.2,0.13,0.22,46,0,0.0,7,39,101,24,0,4,31,0,0,,0,,0,0
25,6,2021-06-21,2 Fengxian,440866,上海,12小时1分,5小时0分,32,0,1833.19,2589.5,756.31,2254.1,70.44,57.29,2511.0,78.5,0.0,0.0,430.41,118.2,40.0,83.2,83.0,0.0,0.0,1.5,0,126,101,0.3168,0.1525,0.5476,10,32,1.0,26,10,25,6.95,528.5,204.1,0.0,324.4,174.4,0.12,0.19,32,0,0.0,9,23,156,25,4,5,41,0,0,,0,,0,0
25,6,2021-06-21,8 Julu,500151743,上海,12小时1分,5小时0分,51,2,3497.79,4873.5,1375.71,4257.6,83.48,68.58,4725.0,148.5,0.0,0.0,767.91,307.2,56.0,132.6,111.0,0.0,0.0,1.0,0,164,120,0.425,0.2727,0.6111,8,51,1.0,39,14,49,7.02,903.0,296.2,0.0,606.8,349.8,0.12,0.16,51,0,0.0,18,33,127,37,0,5,39,0,0,,1,5029101343136839968,0,0
25,6,2021-06-21,QD 1,501475047,青岛,11小时1分,5小时0分,6,0,373.8,498.0,124.2,466.7,77.78,62.3,490.0,8.0,0.0,0.0,71.2,37.0,4.0,12.0,0.0,0.0,0.0,0.0,0,118,96,0.0625,0.0118,0.4545,6,6,1.0,2,1,6,8.81,55.0,2.0,0.0,53.0,46.0,0.1,0.12,6,0,0.0,1,5,123,10,0,2,33,0,0,,3,"2153327733630951925,2153341680824187381,2153339975638342133",0,0
25,6,2021-06-21,9 CS,501879439,上海,12小时1分,5小时0分,23,3,1076.84,1602.5,447.66,1491.5,64.85,46.82,1553.0,49.5,0.0,0.0,253.96,96.0,28.0,46.0,23.2,0.0,0.0,0.5,0,173,132,0.1591,0.0667,0.5185,8,23,1.0,10,7,23,7.72,242.0,48.8,0.0,193.2,101.0,0.11,0.11,21,0,0.0,7,14,77,15,0,1,39,0,0,,3,"5029103412816161197,5029123899801941421,5029112080479632557",0,0
25,6,2021-06-21,10 CX,502017105,上海,12小时1分,5小时0分,18,0,872.15,1314.0,441.85,1083.4,60.19,48.45,1273.0,41.0,0.0,0.0,193.44,149.0,36.0,46.8,16.61,0.0,0.0,0.0,0,218,178,0.1011,0.0385,0.5455,8,18,1.0,11,9,18,4.36,342.1,93.69,0.0,248.41,191.8,0.17,0.26,18,0,0.0,6,12,72,17,0,3,39,0,0,,0,,0,0
25,6,2021-06-21,4 Zunyi,777435,上海,12小时1分,5小时0分,42,0,2028.04,2826.5,798.46,2466.4,58.72,48.29,2730.0,96.5,0.0,0.0,446.76,59.0,56.0,109.2,120.0,0.0,0.0,7.5,0,189,140,0.3,0.131,0.5536,8,42,1.0,38,14,29,7.17,629.0,284.8,0.0,344.2,186.2,0.11,0.22,42,0,0.0,11,31,135,30,5,3,39,1,0,,5,"5029098235283432759,5029125491808614455,5029116716712330551,5029146180859100471,5029091928845471031",0,0
25,6,2021-06-21,3 Pudong,927104,上海,10小时55分,3小时54分,51,1,2877.88,4000.0,1122.12,3539.5,69.4,56.43,3874.0,126.0,0.0,0.0,631.72,160.3,68.0,132.6,129.0,0.0,0.0,0.5,1,247,197,0.2538,0.0923,0.5672,9,51,1.0,38,17,35,7.22,839.8,349.9,0.0,489.9,309.9,0.11,0.17,50,0,0.0,12,38,170,37,8,3,38,0,0,,4,"5029127426532113725,5029104436301832509,5029094393208865853,5029112074741822781",0,1
25,6,2021-06-22,6 Gubei,170435679,上海,11小时15分,5小时0分,34,1,1753.14,2503.5,708.62,2138.5,62.9,51.56,2423.0,80.5,0.0,0.0,393.92,64.2,44.0,91.0,115.5,0.0,0.0,0.0,0,162,116,0.2845,0.1343,0.4898,8,34,1.0,32,10,31,7.06,552.2,249.1,0.0,303.1,143.6,0.11,0.18,33,0,0.0,9,24,125,26,0,3,38,0,0,,1,5029176798028455395,0,0
25,6,2021-06-22,5 TS,170483226,上海,12小时1分,5小时0分,50,0,2378.43,3443.0,1064.57,2934.1,58.68,47.57,3334.0,109.0,0.0,0.0,558.37,184.2,84.0,130.0,106.5,0.0,0.0,1.5,0,198,143,0.3497,0.1609,0.6429,5,50,1.0,37,21,42,5.81,826.3,321.6,0.0,504.7,354.2,0.13,0.2,50,0,0.0,14,36,165,25,0,2,33,0,0,,5,"5029178532842818860,5029187085011895596,5029190615038867756,5029175948857969708,5029211595928817964",0,0
25,6,2021-06-22,7 Magnolia,2000261656,上海,10小时37分,4小时30分,41,1,2475.06,3387.5,912.44,3102.3,75.67,60.37,3280.0,107.5,0.0,0.0,580.64,62.2,44.0,106.6,119.0,0.0,0.0,0.0,0,150,120,0.3417,0.1846,0.5273,6,41,1.0,38,11,37,9.35,596.5,264.7,0.0,331.8,154.8,0.09,0.19,41,0,0.0,12,29,101,28,0,4,31,0,0,,3,"5029221322788374914,5029199581437465986,5029187982374937986",0,0
25,6,2021-06-22,2 Fengxian,440866,上海,12小时1分,5小时0分,42,0,2326.93,3297.0,970.07,2876.1,68.48,55.4,3184.0,113.0,0.0,0.0,548.87,160.0,44.0,109.2,107.0,0.0,0.0,1.0,0,152,128,0.3203,0.0667,0.6792,10,42,1.0,37,11,36,6.84,671.2,251.0,0.0,420.2,218.2,0.12,0.2,41,0,0.0,5,36,156,29,4,5,41,0,0,,0,,0,0
25,6,2021-06-22,8 Julu,500151743,上海,12小时1分,5小时0分,57,1,3334.52,4796.5,1420.98,4118.5,72.25,58.5,4657.0,139.5,0.0,0.0,743.58,334.2,44.0,148.2,138.5,0.0,0.0,12.5,0,173,148,0.3784,0.1685,0.6949,8,57,1.0,41,11,54,6.19,1025.9,361.0,0.0,664.9,370.4,0.13,0.15,56,0,0.0,15,41,120,34,0,4,34,0,0,,1,5029225905048570144,0,0
25,6,2021-06-22,QD 1,501475047,青岛,11小时1分,5小时0分,5,0,290.64,387.0,96.36,360.5,72.1,58.13,379.0,8.0,0.0,0.0,55.36,19.0,12.0,10.0,0.0,0.0,0.0,0.0,0,156,135,0.037,0.0305,0.25,6,5,1.0,2,3,5,8.79,45.0,4.0,0.0,41.0,32.0,0.1,0.16,5,0,0.0,4,1,123,7,0,2,33,0,0,,0,,0,0
25,6,2021-06-22,9 CS,501879439,上海,12小时1分,5小时0分,20,0,1081.05,1520.0,438.95,1404.0,70.2,54.05,1477.0,43.0,0.0,0.0,240.05,100.0,32.0,30.0,24.4,0.0,0.0,12.5,0,205,167,0.1198,0.094,0.3333,8,20,1.0,10,8,15,7.53,243.0,56.6,0.0,186.4,96.0,0.11,0.11,20,0,0.0,14,6,77,14,0,1,39,0,0,,1,5029225009724104877,0,0
25,6,2021-06-22,10 CX,502017105,上海,12小时1分,5小时0分,18,0,947.19,1372.0,424.81,1184.4,65.8,52.62,1328.0,44.0,0.0,0.0,209.55,118.0,32.0,46.8,17.96,0.0,0.0,0.5,0,286,233,0.0773,0.034,0.4074,8,18,1.0,12,8,18,5.52,302.1,87.34,0.0,214.76,146.8,0.14,0.21,18,0,0.0,7,11,72,15,0,3,39,0,0,,2,"5029173516228752869,5029182404093231589",0,0
25,6,2021-06-22,4 Zunyi,777435,上海,12小时1分,5小时0分,38,0,2022.51,2858.5,835.99,2464.9,64.87,53.22,2762.0,96.5,0.0,0.0,446.69,122.0,68.0,98.8,99.0,0.0,0.0,1.5,0,208,153,0.2484,0.1089,0.5192,8,38,1.0,27,17,31,6.36,638.2,250.4,0.0,387.8,261.8,0.13,0.2,38,0,0.0,11,27,135,29,5,3,39,0,0,,8,"5029177828090831159,5029193868786799927,5029221437150251319,5029184507536479543,5029232909435570487,5029219124872464695,5029176593253934391,5029190047633279287",0,0
25,6,2021-06-22,3 Pudong,927104,上海,12小时1分,5小时0分,74,2,4641.03,6579.5,1871.67,5791.8,78.27,62.72,6384.0,195.5,0.0,0.0,1033.97,338.8,112.0,192.4,192.5,0.0,0.0,2.0,0,433,336,0.2173,0.1089,0.5227,9,74,1.0,58,28,52,6.93,1346.3,510.6,0.0,835.7,564.2,0.12,0.15,73,0,0.0,27,46,170,37,8,3,38,1,0,,5,"5029210099971754301,5029183780705788221,5029209408557408573,5029172996453820733,5029208422174466365",0,0
25,6,2021-06-23,6 Gubei,170435679,上海,11小时0分,4小时59分,21,0,1295.34,1719.5,465.9,1600.4,76.21,61.68,1665.0,54.5,0.0,0.0,276.9,41.4,24.0,54.6,61.0,0.0,0.0,8.0,0,100,80,0.25,0.0577,0.6071,8,21,1.0,18,6,15,8.84,335.4,154.4,0.0,181.0,89.0,0.09,0.16,20,0,0.0,3,17,122,16,0,3,34,0,0,,1,5029271745075090915,0,0
25,6,2021-06-23,5 TS,170483226,上海,12小时1分,5小时0分,52,2,2975.25,4303.5,1266.37,3713.0,71.4,57.22,4170.0,133.5,0.0,0.0,715.17,206.4,76.0,137.8,124.5,0.0,0.0,6.5,1,204,147,0.3605,0.1579,0.7308,5,52,1.0,43,19,41,6.93,858.3,322.2,0.0,536.1,346.6,0.12,0.22,53,0,0.0,15,38,163,32,0,2,33,0,0,,8,"5029322816858614060,5029268171033182508,5029255832229857580,5029274592042890540,5029255755423781164,5029274452766994732,5029259427763352876,5029269899069653292",0,0
25,6,2021-06-23,7 Magnolia,2000261656,上海,11小时1分,4小时30分,30,0,1724.06,2368.0,643.94,2126.6,70.89,57.47,2297.0,71.0,0.0,0.0,404.44,46.0,32.0,78.0,83.5,0.0,0.0,0.0,0,100,87,0.3448,0.0682,0.6279,6,30,1.0,28,8,29,8.88,413.9,174.4,0.0,239.5,120.0,0.09,0.18,30,0,0.0,3,27,101,19,0,4,31,0,0,,3,"5029262939922434434,5029308372128559490,5029290637847755138",0,0
25,6,2021-06-23,2 Fengxian,440866,上海,12小时1分,5小时0分,32,0,1906.34,2682.5,776.16,2349.7,73.43,59.57,2597.0,85.5,0.0,0.0,447.46,119.0,40.0,83.2,85.5,0.0,0.0,1.0,0,142,106,0.3019,0.0923,0.6341,10,32,1.0,28,10,24,7.17,528.7,201.0,0.0,327.7,171.2,0.11,0.2,32,0,0.0,6,26,156,28,4,5,41,0,0,,0,,0,0
25,6,2021-06-23,8 Julu,500151743,上海,12小时1分,5小时0分,39,0,2079.93,2987.0,907.07,2521.9,64.66,53.33,2901.0,86.0,0.0,0.0,458.67,193.0,44.0,101.4,100.0,0.0,0.0,10.0,0,165,122,0.3115,0.1176,0.5556,8,39,1.0,29,11,36,5.75,701.5,263.1,0.0,438.4,255.4,0.14,0.18,38,0,0.0,8,30,126,27,0,4,39,0,0,,1,5029317393606570272,1,0
25,6,2021-06-23,QD 1,501475047,青岛,11小时1分,5小时0分,12,1,802.66,1067.0,258.92,1001.4,83.45,66.89,1044.0,23.0,0.0,0.0,153.92,65.0,16.0,24.0,0.0,0.0,0.0,0.0,0,113,98,0.1224,0.0581,0.5833,6,12,1.0,4,1,12,9.54,107.0,2.0,0.0,105.0,90.0,0.09,0.12,12,0,0.0,5,7,123,15,0,2,33,0,0,,4,"2153517831106467317,2153498566097732085,2153526273175080437,2153495301100560885",0,0
25,6,2021-06-23,9 CS,501879439,上海,12小时1分,5小时0分,22,0,1084.51,1520.5,435.99,1424.0,64.73,49.3,1475.0,45.5,0.0,0.0,240.39,115.0,20.0,34.0,17.6,0.0,0.0,9.0,0,205,180,0.1222,0.0449,0.625,8,22,1.0,9,5,17,7.63,227.0,40.4,0.0,186.6,103.0,0.11,0.12,22,0,0.0,7,15,77,18,0,1,39,0,0,,3,"5029277828929926573,5029258141991063981,5029269110020554157",1,0
25,6,2021-06-23,10 CX,502017105,上海,12小时1分,5小时0分,23,0,1194.09,1708.5,514.41,1490.9,64.82,51.92,1660.0,48.5,0.0,0.0,262.16,137.0,36.0,59.8,18.95,0.0,0.0,0.5,0,243,200,0.115,0.0508,0.6087,8,23,1.0,15,9,23,5.92,357.6,105.85,0.0,251.75,184.8,0.14,0.2,23,0,0.0,9,14,72,19,0,3,39,0,0,,0,,0,0
25,6,2021-06-23,4 Zunyi,777435,上海,12小时1分,5小时0分,38,2,2174.83,2991.0,816.17,2634.5,69.33,57.23,2894.0,97.0,0.0,0.0,479.87,97.0,56.0,98.8,84.0,0.0,0.0,0.5,0,146,109,0.3303,0.1231,0.6364,8,38,1.0,27,14,33,7.85,570.0,234.2,0.0,335.8,224.8,0.1,0.14,36,0,0.0,8,28,135,23,5,3,39,0,0,,3,"5029260056137185591,5029266787491752247,5029289658536585271",0,0
25,6,2021-06-23,3 Pudong,927104,上海,12小时1分,5小时0分,60,0,3376.66,4746.5,1369.84,4103.5,68.39,56.28,4604.0,142.5,0.0,0.0,741.24,170.1,120.0,156.0,182.0,0.0,0.0,0.5,0,334,244,0.2418,0.1294,0.5,9,60,1.0,50,30,49,6.53,1056.3,428.2,0.0,628.1,376.1,0.12,0.19,59,0,0.0,22,37,171,36,8,3,39,0,0,,4,"5029298004110917949,5029259512186157373,5029310881781795133,5029271799726906685",0,0
25,6,2021-06-24,6 Gubei,170435679,上海,12小时1分,5小时0分,31,0,1598.4,2212.0,613.6,1944.2,62.72,51.56,2141.0,71.0,0.0,0.0,350.8,51.2,40.0,80.6,91.0,0.0,0.0,0.0,0,133,93,0.3333,0.1667,0.5641,8,31,1.0,28,10,28,7.4,480.2,217.4,0.0,262.8,131.8,0.11,0.19,31,0,0.0,9,22,122,23,0,3,34,0,0,,0,,0,0
25,6,2021-06-24,5 TS,170483226,上海,11小时52分,5小时0分,31,0,2047.52,2826.0,778.48,2500.1,80.65,66.05,2742.0,84.0,0.0,0.0,481.28,89.1,40.0,80.6,83.5,0.0,0.0,4.0,0,197,142,0.2183,0.1111,0.5588,5,31,1.0,27,10,26,8.53,524.9,231.7,0.0,293.2,170.7,0.1,0.18,31,0,0.0,12,19,163,22,0,2,33,0,0,,2,"5029347267880942892,5029352956288138540",0,0
25,6,2021-06-24,7 Magnolia,2000261656,上海,11小时1分,4小时30分,34,0,1794.15,2530.5,736.35,2149.1,63.21,52.77,2452.0,78.5,0.0,0.0,421.05,83.4,32.0,88.4,111.0,0.0,0.0,0.5,0,112,98,0.3367,0.0926,0.6364,6,34,1.0,31,8,31,6.83,590.6,275.8,0.0,314.8,160.8,0.11,0.19,33,0,0.0,5,28,101,20,0,4,31,0,0,,2,"5029358470279652738,5029359294921808258",0,0
25,6,2021-06-24,2 Fengxian,440866,上海,12小时1分,5小时0分,42,0,2090.63,3031.0,940.37,2495.6,59.42,49.78,2931.0,100.0,0.0,0.0,491.17,159.0,56.0,109.2,122.5,0.0,0.0,2.5,0,168,124,0.3387,0.1467,0.6327,10,42,1.0,38,14,39,5.59,781.3,334.6,0.0,446.7,230.2,0.14,0.22,42,0,0.0,11,31,156,27,4,5,41,0,0,,1,5029372960551359570,0,0
25,6,2021-06-24,8 Julu,500151743,上海,12小时1分,5小时0分,38,2,2177.38,3164.5,917.5,2589.0,68.13,57.3,3067.0,97.5,0.0,0.0,494.4,147.2,64.0,101.4,110.0,0.0,0.0,0.5,0,171,131,0.2977,0.1733,0.4643,8,38,1.0,33,16,36,6.39,694.4,289.4,0.0,405.0,189.0,0.12,0.19,39,0,0.0,13,26,126,29,1,4,39,0,0,,2,"5029367556090030368,5029395024729388320",0,0
25,6,2021-06-24,QD 1,501475047,青岛,11小时1分,5小时0分,5,0,246.12,331.0,84.88,300.5,60.1,49.22,324.0,7.0,0.0,0.0,46.88,14.0,14.0,10.0,0.0,0.0,0.0,0.0,0,107,84,0.0595,0.04,0.2222,6,5,1.0,1,2,5,7.91,48.0,10.0,0.0,38.0,34.0,0.11,0.13,5,0,0.0,3,2,123,7,0,2,33,0,0,,0,,0,0
25,6,2021-06-24,9 CS,501879439,上海,12小时1分,5小时0分,19,0,914.33,1282.0,367.67,1230.3,64.75,48.12,1238.0,44.0,0.0,0.0,203.57,100.0,16.0,26.0,9.6,0.0,0.0,12.5,0,265,215,0.0884,0.0372,0.4444,8,18,0.9474,3,4,13,7.62,177.0,25.4,0.0,151.6,121.0,0.11,0.11,19,0,0.0,7,12,77,13,0,1,39,0,0,,0,,0,0
25,6,2021-06-24,10 CX,502017105,上海,12小时1分,5小时0分,18,0,1071.74,1540.0,468.26,1254.78,69.71,59.54,1494.0,46.0,0.0,0.0,235.32,138.0,24.0,46.8,23.64,0.0,0.0,0.5,0,207,170,0.1,0.0544,0.3913,8,18,1.0,13,6,18,5.4,393.22,160.78,0.0,232.44,160.8,0.14,0.2,17,0,0.0,8,9,72,15,0,3,39,0,0,,1,5029340209714347493,0,0
25,6,2021-06-24,4 Zunyi,777435,上海,12小时1分,5小时0分,61,0,3097.81,4378.0,1280.19,3716.5,60.93,50.78,4242.0,136.0,0.0,0.0,682.09,157.0,108.0,158.6,171.5,0.0,0.0,3.0,0,192,151,0.404,0.1739,0.7627,8,61,1.0,51,27,45,6.25,1061.3,466.2,0.0,595.1,372.6,0.12,0.21,61,0,0.0,16,45,135,29,5,3,39,0,0,,4,"5029399259659538743,5029363412511906103,5029395709986357559,5029401829811491127",1,0
25,6,2021-06-24,3 Pudong,927104,上海,12小时1分,5小时0分,63,1,3391.6,4736.0,1344.4,4533.4,71.96,53.83,4586.0,150.0,0.0,0.0,746.1,219.7,120.0,158.6,99.5,0.0,0.0,0.5,0,305,237,0.2616,0.122,0.5753,9,63,1.0,49,30,50,6.71,1013.5,337.8,0.0,675.7,510.7,0.12,0.19,62,0,0.0,20,42,171,30,8,3,39,0,0,,4,"5029380752108518717,5029386113779508541,5029357003497872701,5029357441911816509",0,0
25,6,2021-06-25,6 Gubei,170435679,上海,11小时31分,5小时0分,30,0,1603.51,2213.5,609.99,1998.8,66.63,53.45,2142.0,71.5,0.0,0.0,352.59,47.4,40.0,78.0,89.0,0.0,0.0,3.0,0,124,91,0.3187,0.1111,0.6216,8,30,1.0,25,10,26,7.86,448.4,194.0,0.0,254.4,128.4,0.1,0.17,29,0,0.0,6,23,125,28,0,3,38,0,0,,0,,0,0
25,6,2021-06-25,5 TS,170483226,上海,12小时1分,5小时0分,48,1,2441.36,3556.0,1037.78,3048.6,63.51,50.86,3440.0,116.0,0.0,0.0,591.28,140.2,56.0,124.8,123.5,0.0,0.0,2.0,0,213,162,0.2963,0.1101,0.6792,6,48,1.0,42,14,44,6.86,801.6,357.1,0.0,444.5,261.0,0.12,0.2,48,0,0.0,12,36,166,29,1,2,34,0,0,,3,"5029436195405184300,5029502118145279276,5029483387289370924",0,0
25,6,2021-06-25,7 Magnolia,2000261656,上海,11小时1分,4小时30分,32,0,1879.14,2577.5,698.36,2303.0,71.97,58.72,2493.0,84.5,0.0,0.0,441.56,58.6,32.0,83.2,80.0,0.0,0.0,3.0,0,93,81,0.3951,0.1,0.6829,6,32,1.0,28,8,31,9.07,466.1,212.3,0.0,253.8,130.8,0.09,0.17,32,0,0.0,4,28,101,30,0,4,31,0,0,,0,,0,0
25,6,2021-06-25,2 Fengxian,440866,上海,12小时1分,5小时0分,44,1,2544.22,3572.0,1027.78,3235.2,73.53,57.82,3459.0,113.0,0.0,0.0,600.38,154.0,56.0,114.4,88.0,0.0,0.0,15.0,0,140,108,0.4074,0.1373,0.6491,10,44,1.0,37,14,38,7.84,588.6,176.2,0.0,412.4,228.4,0.11,0.19,44,0,0.0,7,37,156,31,4,5,41,0,0,,3,"5029488899703808082,5029491695954067794,5029448784214298962",1,0
25,6,2021-06-25,8 Julu,500151743,上海,12小时1分,5小时0分,38,0,2331.02,3166.5,905.1,2775.6,73.04,61.34,3073.0,93.5,0.0,0.0,497.3,181.0,48.0,98.8,75.5,0.0,0.0,4.5,0,143,114,0.3246,0.1486,0.65,8,38,1.0,31,12,36,6.88,619.0,215.7,0.0,403.3,226.8,0.12,0.17,37,0,0.0,11,26,124,25,0,4,39,0,0,,0,,0,0
